transaction_id,date,time,day_of_week,month,quarter,account_id,account_holder,entity_type,sector,originating_bank,account_country,risk_rating,is_pep,counterparty_id,counterparty_bank,counterparty_country,transaction_type,amount_gbp,currency,reference,purpose,fraud_type,is_fraud
TX101573,2023-03-22,08:13:18,Wednesday,March,Q1,ACC10113,Entity_113,LLP,Professional Services,Metro Bank,UAE,Low,0,ACC10000,Santander UK,UAE,BACS,9570.96,EUR,REF28625,Intercompany Transfer,Structuring,1
TX101574,2023-07-24,11:28:40,Monday,July,Q3,ACC10084,Entity_084,Corporate,Manufacturing,NatWest,France,Low,0,ACC10077,Barclays,Cyprus,SWIFT,19369.81,USD,REF82725,Intercompany Transfer,High-Risk Jurisdiction,1
TX101575,2023-07-24,15:46:30,Monday,July,Q3,ACC10033,Entity_033,SPV,Retail,Barclays,Germany,Medium,0,ACC10062,Monzo,UK,Wire Transfer,302059.13,GBP,REF65387,Repayment,None,0
TX101576,2023-11-18,15:34:29,Saturday,November,Q4,ACC10095,Entity_095,Charity,Manufacturing,Starling,UAE,Low,0,ACC10092,Virgin Money,Cyprus,CHAPS,9523.77,EUR,REF36511,Loan Payment,Structuring,1
TX101577,2023-06-29,08:53:34,Thursday,June,Q2,ACC10000,Entity_000,Individual,Logistics,Santander UK,UAE,Low,0,ACC10061,Lloyds,Malta,Loan Disbursement,361264.12,AED,REF49877,Unknown,High-Risk Jurisdiction,1
TX101578,2023-09-30,13:02:56,Saturday,September,Q3,ACC10032,Entity_032,LLP,Retail,Metro Bank,UK,Medium,1,ACC10047,HSBC,UK,Loan Repayment,148538.98,GBP,REF29432,Repayment,None,0
TX101579,2023-11-08,08:53:26,Wednesday,November,Q4,ACC10097,Entity_097,Corporate,Finance,Starling,UK,Medium,0,ACC10075,Metro Bank,UK,Loan Repayment,191.74,GBP,REF28373,Unknown,None,0
TX101580,2023-03-18,11:15:13,Saturday,March,Q1,ACC10089,Entity_089,Individual,Hospitality,Metro Bank,Cayman Islands,Medium,0,ACC10019,Lloyds,UK,Loan Repayment,1429.24,USD,REF96126,Consultancy Fee,None,0
TX101581,2023-01-21,09:06:43,Saturday,January,Q1,ACC10035,Entity_035,Partnership,Hospitality,HSBC,UK,Low,0,ACC10105,HSBC,Malta,Loan Disbursement,30099.01,GBP,REF24212,Intercompany Transfer,None,0
TX101582,2023-02-27,13:17:53,Monday,February,Q1,ACC10118,Entity_118,Trust,Manufacturing,Metro Bank,Cyprus,Medium,0,ACC10072,NatWest,Malta,Wire Transfer,9973.96,GBP,REF97119,Property Purchase,Structuring,1
TX101583,2023-05-01,18:53:25,Monday,May,Q2,ACC10067,Entity_067,SPV,Retail,Barclays,UK,Low,0,ACC10084,NatWest,France,Internal Transfer,116.6,GBP,REF70882,Repayment,None,0
TX101584,2023-06-03,08:41:04,Saturday,June,Q2,ACC10039,Entity_039,Individual,Hospitality,Virgin Money,BVI,High,0,ACC10080,Lloyds,UAE,CHAPS,12064.64,GBP,REF36146,Property Purchase,None,0
TX101585,2023-12-12,10:01:33,Tuesday,December,Q4,ACC10061,Entity_061,Partnership,Hospitality,Lloyds,Netherlands,Low,0,ACC10051,TSB,Cyprus,CHAPS,9810.8,EUR,REF22734,Loan Payment,Structuring,1
TX101586,2023-02-06,14:12:17,Monday,February,Q1,ACC10054,Entity_054,Individual,Finance,Santander UK,UK,Low,0,ACC10062,Monzo,UK,Internal Transfer,693208.78,USD,REF48795,Dividend,None,0
TX101587,2023-12-20,17:54:14,Wednesday,December,Q4,ACC10099,Entity_099,Charity,Manufacturing,Metro Bank,BVI,Medium,0,ACC10097,Starling,UK,Internal Transfer,11544.41,GBP,REF27815,Intercompany Transfer,None,0
TX101588,2023-01-05,10:12:32,Thursday,January,Q1,ACC10033,Entity_033,SPV,Retail,Barclays,Germany,Medium,0,ACC10039,Virgin Money,BVI,FX Settlement,689077.88,GBP,REF74403,Loan Payment,None,0
TX101589,2023-03-30,18:27:38,Thursday,March,Q1,ACC10011,Entity_011,Individual,Retail,Metro Bank,Singapore,High,0,ACC10076,Monzo,USA,CHAPS,682048.07,USD,REF19156,Dividend,None,0
TX101590,2023-11-29,17:06:16,Wednesday,November,Q4,ACC10001,Entity_001,Trust,Manufacturing,Metro Bank,UK,Low,0,ACC10062,Monzo,UK,Wire Transfer,5000,GBP,REF83267,Trade Settlement,Round Number,1
TX101591,2023-06-08,12:55:15,Thursday,June,Q2,ACC10041,Entity_041,Trust,Hospitality,Metro Bank,UK,Low,0,ACC10111,Starling,UK,FX Settlement,51104.77,EUR,REF35598,Consultancy Fee,None,0
TX101592,2023-05-30,16:27:39,Tuesday,May,Q2,ACC10015,Entity_015,Trust,Construction,Santander UK,UK,Low,0,ACC10090,Monzo,UK,Standing Order,9712.75,GBP,REF57561,Loan Payment,Structuring,1
TX101593,2023-04-08,15:36:20,Saturday,April,Q2,ACC10046,Entity_046,Individual,Manufacturing,Metro Bank,UK,High,0,ACC10063,Starling,Panama,FX Settlement,204007.77,USD,REF59325,Repayment,High-Risk Jurisdiction,1
TX101594,2023-09-06,16:35:21,Wednesday,September,Q3,ACC10105,Entity_105,Individual,Retail,HSBC,Malta,Low,0,ACC10006,NatWest,UK,Loan Repayment,173733.36,GBP,REF73117,Repayment,None,0
TX101595,2023-07-05,13:19:59,Wednesday,July,Q3,ACC10097,Entity_097,Corporate,Finance,Starling,UK,Medium,0,ACC10116,Metro Bank,UK,SWIFT,125638.58,GBP,REF65731,Intercompany Transfer,None,0
TX101596,2023-07-26,14:36:24,Wednesday,July,Q3,ACC10110,Entity_110,SME,Construction,Metro Bank,UK,Low,0,ACC10034,HSBC,UK,Wire Transfer,8661.2,GBP,REF81429,Trade Settlement,None,0
TX101597,2023-01-04,13:08:38,Wednesday,January,Q1,ACC10002,Entity_002,Partnership,Finance,Metro Bank,UK,Medium,0,ACC10096,NatWest,Isle of Man,Internal Transfer,1160.51,GBP,REF50519,Intercompany Transfer,Velocity,1
TX101598,2023-03-23,14:26:30,Thursday,March,Q1,ACC10100,Entity_100,Partnership,Professional Services,Barclays,Netherlands,High,0,ACC10065,Santander UK,UK,FX Settlement,365.07,GBP,REF92673,Intercompany Transfer,None,0
TX101599,2023-11-12,09:16:45,Sunday,November,Q4,ACC10013,Entity_013,SPV,Hospitality,HSBC,UK,Low,0,ACC10031,Lloyds,USA,Loan Repayment,1634.25,USD,REF36359,Property Purchase,None,0
TX101600,2023-02-06,16:58:34,Monday,February,Q1,ACC10043,Entity_043,Charity,Hospitality,Santander UK,UK,Low,0,ACC10006,NatWest,UK,Loan Repayment,213.04,GBP,REF80866,Property Purchase,None,0
TX101601,2023-06-14,12:24:16,Wednesday,June,Q2,ACC10092,Entity_092,SME,Import/Export,Virgin Money,Cyprus,Low,0,ACC10079,Lloyds,UK,BACS,44320.1,USD,REF28867,Dividend,None,0
TX101602,2023-02-07,12:01:12,Tuesday,February,Q1,ACC10101,Entity_101,Trust,Import/Export,Starling,UAE,Low,1,ACC10117,Barclays,UK,BACS,1935.91,GBP,REF61388,Consultancy Fee,None,0
TX101603,2023-04-10,09:04:36,Monday,April,Q2,ACC10033,Entity_033,SPV,Retail,Barclays,Germany,Medium,0,ACC10017,NatWest,UK,SWIFT,1205954.38,GBP,REF88287,Loan Payment,None,0
TX101604,2023-01-05,18:35:25,Thursday,January,Q1,ACC10070,Entity_070,Individual,Professional Services,Barclays,UK,Low,0,ACC10073,Starling,UK,Standing Order,25000,GBP,REF83261,Property Purchase,Round Number,1
TX101605,2023-04-09,13:33:02,Sunday,April,Q2,ACC10075,Entity_075,SPV,Finance,Metro Bank,UK,Low,0,ACC10018,HSBC,UK,SWIFT,506.33,USD,REF11663,Trade Settlement,None,0
TX101606,2023-12-22,11:23:29,Friday,December,Q4,ACC10034,Entity_034,Individual,Finance,HSBC,UK,Low,0,ACC10091,Monzo,USA,Internal Transfer,122.98,GBP,REF60928,Repayment,None,0
TX101607,2023-12-02,14:13:13,Saturday,December,Q4,ACC10007,Entity_007,Corporate,Hospitality,Barclays,UK,High,0,ACC10085,TSB,UK,FX Settlement,539.78,AED,REF50525,Consultancy Fee,None,0
TX101608,2023-03-19,08:23:50,Sunday,March,Q1,ACC10118,Entity_118,Trust,Manufacturing,Metro Bank,Cyprus,Medium,0,ACC10064,Santander UK,UK,BACS,951.63,EUR,REF94554,Intercompany Transfer,None,0
TX101609,2023-09-21,15:35:57,Thursday,September,Q3,ACC10079,Entity_079,SME,Professional Services,Lloyds,UK,High,0,ACC10027,HSBC,UK,CHAPS,561.57,GBP,REF93050,Consultancy Fee,None,0
TX101610,2023-12-19,08:11:21,Tuesday,December,Q4,ACC10097,Entity_097,Corporate,Finance,Starling,UK,Medium,0,ACC10041,Metro Bank,UK,CHAPS,84413.8,GBP,REF99679,Trade Settlement,None,0
TX101611,2023-01-05,13:37:42,Thursday,January,Q1,ACC10070,Entity_070,Individual,Professional Services,Barclays,UK,Low,0,ACC10089,Metro Bank,Cayman Islands,Standing Order,165317.15,GBP,REF42728,Unknown,None,0
TX101612,2023-07-20,14:15:59,Thursday,July,Q3,ACC10033,Entity_033,SPV,Retail,Barclays,Germany,Medium,0,ACC10030,TSB,UK,FX Settlement,72606.96,USD,REF28007,Loan Payment,None,0
TX101613,2023-05-14,14:05:22,Sunday,May,Q2,ACC10106,Entity_106,SPV,Import/Export,Metro Bank,Germany,Medium,0,ACC10067,Barclays,UK,BACS,239.05,EUR,REF21833,Loan Payment,None,0
TX101614,2023-05-11,15:41:44,Thursday,May,Q2,ACC10087,Entity_087,Trust,Hospitality,NatWest,Singapore,Low,0,ACC10086,HSBC,UK,SWIFT,146.76,EUR,REF77768,Intercompany Transfer,None,0
TX101615,2023-05-21,08:17:25,Sunday,May,Q2,ACC10028,Entity_028,Charity,Real Estate,NatWest,UK,Medium,0,ACC10081,Virgin Money,UK,SWIFT,15504.55,GBP,REF57956,Dividend,None,0
TX101616,2023-06-23,15:56:56,Friday,June,Q2,ACC10060,Entity_060,SPV,Finance,Starling,Cyprus,Low,0,ACC10005,Metro Bank,UK,CHAPS,313.27,GBP,REF74800,Intercompany Transfer,None,0
TX101617,2023-08-04,12:16:52,Friday,August,Q3,ACC10114,Entity_114,Individual,Construction,Santander UK,Netherlands,Medium,0,ACC10015,Santander UK,UK,SWIFT,20144.14,USD,REF32652,Trade Settlement,None,0
TX101618,2023-08-18,15:48:05,Friday,August,Q3,ACC10055,Entity_055,Charity,Finance,NatWest,UK,Low,0,ACC10088,Virgin Money,BVI,Internal Transfer,4540.71,USD,REF44880,Loan Payment,None,0
TX101619,2023-04-16,15:52:05,Sunday,April,Q2,ACC10022,Entity_022,Corporate,Construction,Santander UK,UK,Low,0,ACC10119,Santander UK,UK,Standing Order,952342.08,GBP,REF27039,Unknown,None,0
TX101620,2023-04-14,17:32:11,Friday,April,Q2,ACC10066,Entity_066,Corporate,Retail,TSB,UK,Medium,0,ACC10002,Metro Bank,UK,BACS,8427.64,GBP,REF18964,Property Purchase,None,0
TX101621,2023-09-07,11:08:19,Thursday,September,Q3,ACC10019,Entity_019,SME,Finance,Lloyds,UK,Low,0,ACC10097,Starling,UK,Standing Order,345039.17,AED,REF48909,Repayment,None,0
TX101622,2023-08-28,17:37:49,Monday,August,Q3,ACC10052,Entity_052,Charity,Construction,Lloyds,UK,Low,0,ACC10099,Metro Bank,BVI,Internal Transfer,794956.59,GBP,REF38138,Unknown,None,0
TX101623,2023-04-07,09:29:09,Friday,April,Q2,ACC10014,Entity_014,Partnership,Manufacturing,Virgin Money,Singapore,High,0,ACC10025,Starling,UK,BACS,10000,EUR,REF47725,Trade Settlement,Round Number,1
TX101624,2023-02-22,17:30:57,Wednesday,February,Q1,ACC10084,Entity_084,Corporate,Manufacturing,NatWest,France,Low,0,ACC10075,Metro Bank,UK,BACS,100.32,USD,REF65010,Investment,None,0
TX101625,2023-02-23,18:29:55,Thursday,February,Q1,ACC10088,Entity_088,SME,Technology,Virgin Money,BVI,Medium,0,ACC10091,Monzo,USA,Wire Transfer,832517.16,GBP,REF58401,Investment,None,0
TX101626,2023-08-20,08:07:51,Sunday,August,Q3,ACC10019,Entity_019,SME,Finance,Lloyds,UK,Low,0,ACC10102,Monzo,UK,BACS,769.36,GBP,REF34775,Loan Payment,None,0
TX101627,2023-11-12,09:50:46,Sunday,November,Q4,ACC10036,Entity_036,Trust,Logistics,TSB,UK,Low,0,ACC10089,Metro Bank,Cayman Islands,CHAPS,936.33,GBP,REF33127,Property Purchase,None,0
TX101628,2023-02-08,17:21:25,Wednesday,February,Q1,ACC10066,Entity_066,Corporate,Retail,TSB,UK,Medium,0,ACC10056,TSB,UK,BACS,9965.84,EUR,REF71645,Consultancy Fee,Structuring,1
TX101629,2023-12-12,18:47:57,Tuesday,December,Q4,ACC10050,Entity_050,SME,Logistics,Santander UK,UK,Low,0,ACC10019,Lloyds,UK,Wire Transfer,973.15,GBP,REF71952,Investment,Velocity,1
TX101630,2023-08-04,17:30:23,Friday,August,Q3,ACC10029,Entity_029,Corporate,Technology,Metro Bank,Netherlands,Low,0,ACC10007,Barclays,UK,Wire Transfer,186.66,EUR,REF57198,Consultancy Fee,None,0
TX101631,2023-08-14,08:28:12,Monday,August,Q3,ACC10017,Entity_017,Individual,Finance,NatWest,UK,Low,0,ACC10092,Virgin Money,Cyprus,CHAPS,337920.01,EUR,REF53521,Investment,None,0
TX101632,2023-08-24,16:36:14,Thursday,August,Q3,ACC10107,Entity_107,LLP,Hospitality,Monzo,UK,Low,0,ACC10029,Metro Bank,Netherlands,Internal Transfer,1410.37,GBP,REF93692,Loan Payment,None,0
TX101633,2023-11-08,08:28:57,Wednesday,November,Q4,ACC10039,Entity_039,Individual,Hospitality,Virgin Money,BVI,High,0,ACC10085,TSB,UK,SWIFT,121466.42,GBP,REF83593,Consultancy Fee,None,0
TX101634,2023-05-20,10:30:47,Saturday,May,Q2,ACC10080,Entity_080,Partnership,Construction,Lloyds,UAE,High,0,ACC10033,Barclays,Germany,Loan Disbursement,144057.0,GBP,REF13532,Investment,None,0
TX101635,2023-04-08,15:10:42,Saturday,April,Q2,ACC10061,Entity_061,Partnership,Hospitality,Lloyds,Netherlands,Low,0,ACC10067,Barclays,UK,CHAPS,173874.18,GBP,REF20094,Trade Settlement,None,0
TX101636,2023-05-16,10:38:44,Tuesday,May,Q2,ACC10075,Entity_075,SPV,Finance,Metro Bank,UK,Low,0,ACC10116,Metro Bank,UK,SWIFT,71915.8,GBP,REF85898,Consultancy Fee,None,0
TX101637,2023-07-23,14:17:12,Sunday,July,Q3,ACC10017,Entity_017,Individual,Finance,NatWest,UK,Low,0,ACC10066,TSB,UK,SWIFT,5910.91,GBP,REF55424,Repayment,None,0
TX101638,2023-07-14,10:36:27,Friday,July,Q3,ACC10112,Entity_112,Charity,Import/Export,Barclays,UK,Low,0,ACC10089,Metro Bank,Cayman Islands,Loan Repayment,564.24,GBP,REF58894,Intercompany Transfer,None,0
TX101639,2023-04-15,18:27:05,Saturday,April,Q2,ACC10101,Entity_101,Trust,Import/Export,Starling,UAE,Low,1,ACC10115,Metro Bank,UK,Loan Disbursement,1407732.82,GBP,REF26039,Investment,None,0
TX101640,2023-04-29,11:57:38,Saturday,April,Q2,ACC10076,Entity_076,LLP,Import/Export,Monzo,USA,Medium,0,ACC10111,Starling,UK,Loan Repayment,169.67,GBP,REF73513,Property Purchase,None,0
TX101641,2023-11-07,09:52:16,Tuesday,November,Q4,ACC10105,Entity_105,Individual,Retail,HSBC,Malta,Low,0,ACC10060,Starling,Cyprus,BACS,363.37,USD,REF23474,Property Purchase,None,0
TX101642,2023-01-25,16:06:43,Wednesday,January,Q1,ACC10075,Entity_075,SPV,Finance,Metro Bank,UK,Low,0,ACC10111,Starling,UK,Wire Transfer,57937.45,GBP,REF81642,Consultancy Fee,None,0
TX101643,2023-09-17,14:22:10,Sunday,September,Q3,ACC10011,Entity_011,Individual,Retail,Metro Bank,Singapore,High,0,ACC10084,NatWest,France,SWIFT,100415.87,GBP,REF87647,Repayment,None,0
TX101644,2023-10-29,17:06:11,Sunday,October,Q4,ACC10114,Entity_114,Individual,Construction,Santander UK,Netherlands,Medium,0,ACC10019,Lloyds,UK,SWIFT,1048.06,GBP,REF23787,Property Purchase,None,0
TX101645,2023-11-25,16:31:08,Saturday,November,Q4,ACC10096,Entity_096,Trust,Retail,NatWest,Isle of Man,Medium,1,ACC10089,Metro Bank,Cayman Islands,Internal Transfer,458727.67,GBP,REF28338,Repayment,None,0
TX101646,2023-06-22,16:39:52,Thursday,June,Q2,ACC10106,Entity_106,SPV,Import/Export,Metro Bank,Germany,Medium,0,ACC10023,NatWest,Cyprus,Internal Transfer,1027.89,USD,REF83428,Property Purchase,None,0
TX101647,2023-06-25,17:23:44,Sunday,June,Q2,ACC10097,Entity_097,Corporate,Finance,Starling,UK,Medium,0,ACC10042,NatWest,BVI,Loan Repayment,14857.45,GBP,REF45628,Loan Payment,None,0
TX101648,2023-03-08,14:01:45,Wednesday,March,Q1,ACC10079,Entity_079,SME,Professional Services,Lloyds,UK,High,0,ACC10018,HSBC,UK,Loan Disbursement,1348.55,USD,REF94945,Unknown,None,0
TX101649,2023-10-01,11:08:34,Sunday,October,Q4,ACC10087,Entity_087,Trust,Hospitality,NatWest,Singapore,Low,0,ACC10044,Lloyds,UK,Loan Disbursement,5673.6,GBP,REF74320,Trade Settlement,None,0
TX101650,2023-10-31,10:10:19,Tuesday,October,Q4,ACC10050,Entity_050,SME,Logistics,Santander UK,UK,Low,0,ACC10119,Santander UK,UK,BACS,1013.74,USD,REF66325,Repayment,None,0
TX101651,2023-12-24,10:14:58,Sunday,December,Q4,ACC10105,Entity_105,Individual,Retail,HSBC,Malta,Low,0,ACC10098,Santander UK,UK,Wire Transfer,23778.34,GBP,REF15264,Trade Settlement,None,0
TX101652,2023-11-09,12:48:20,Thursday,November,Q4,ACC10028,Entity_028,Charity,Real Estate,NatWest,UK,Medium,0,ACC10065,Santander UK,UK,SWIFT,1685.9,USD,REF85672,Dividend,None,0
TX101653,2023-12-12,16:52:18,Tuesday,December,Q4,ACC10119,Entity_119,Corporate,Real Estate,Santander UK,UK,Low,0,ACC10069,Santander UK,UK,CHAPS,13549.03,EUR,REF10498,Intercompany Transfer,None,0
TX101654,2023-04-12,15:30:10,Wednesday,April,Q2,ACC10104,Entity_104,Corporate,Logistics,Starling,Netherlands,Medium,0,ACC10095,Starling,UAE,BACS,642499.03,EUR,REF64900,Dividend,None,0
TX101655,2023-04-27,12:57:15,Thursday,April,Q2,ACC10042,Entity_042,Partnership,Import/Export,NatWest,BVI,Low,0,ACC10068,Santander UK,UK,BACS,2283.29,USD,REF50196,Repayment,Velocity,1
TX101656,2023-09-16,15:57:35,Saturday,September,Q3,ACC10041,Entity_041,Trust,Hospitality,Metro Bank,UK,Low,0,ACC10017,NatWest,UK,Internal Transfer,12644.19,GBP,REF22298,Consultancy Fee,None,0
TX101657,2023-09-10,16:20:49,Sunday,September,Q3,ACC10043,Entity_043,Charity,Hospitality,Santander UK,UK,Low,0,ACC10070,Barclays,Panama,CHAPS,59675.59,EUR,REF51209,Repayment,High-Risk Jurisdiction,1
TX101658,2023-11-17,15:32:31,Friday,November,Q4,ACC10100,Entity_100,Partnership,Professional Services,Barclays,Netherlands,High,0,ACC10040,HSBC,UK,CHAPS,223486.06,EUR,REF36464,Investment,None,0
TX101659,2023-07-31,11:22:39,Monday,July,Q3,ACC10097,Entity_097,Corporate,Finance,Starling,UK,Medium,0,ACC10018,HSBC,UK,SWIFT,3635.24,USD,REF26630,Unknown,None,0
TX101660,2023-12-04,09:05:21,Monday,December,Q4,ACC10060,Entity_060,SPV,Finance,Starling,Cyprus,Low,0,ACC10091,Monzo,USA,Loan Repayment,2544.33,EUR,REF59497,Intercompany Transfer,None,0
TX101661,2023-10-25,12:57:37,Wednesday,October,Q4,ACC10023,Entity_023,Trust,Logistics,NatWest,Cyprus,Medium,0,ACC10097,Starling,UK,Internal Transfer,397956.2,USD,REF96211,Property Purchase,None,0
TX101662,2023-09-04,10:04:23,Monday,September,Q3,ACC10012,Entity_012,SME,Retail,Barclays,UK,High,0,ACC10055,NatWest,UK,SWIFT,9662.83,USD,REF35133,Trade Settlement,Structuring,1
TX101663,2023-10-22,10:58:17,Sunday,October,Q4,ACC10096,Entity_096,Trust,Retail,NatWest,Isle of Man,Medium,1,ACC10040,HSBC,UK,Internal Transfer,7501.95,GBP,REF68809,Investment,None,0
TX101664,2023-01-21,12:40:54,Saturday,January,Q1,ACC10009,Entity_009,Trust,Hospitality,Starling,Panama,Low,0,ACC10042,NatWest,BVI,Loan Disbursement,33002.79,GBP,REF43843,Repayment,None,0
TX101665,2023-11-23,15:29:07,Thursday,November,Q4,ACC10061,Entity_061,Partnership,Hospitality,Lloyds,Netherlands,Low,0,ACC10067,Barclays,UK,Wire Transfer,350447.42,GBP,REF93012,Loan Payment,None,0
TX101666,2023-08-22,11:50:37,Tuesday,August,Q3,ACC10001,Entity_001,Trust,Manufacturing,Metro Bank,UK,Low,0,ACC10048,Santander UK,UK,BACS,9552.94,GBP,REF30157,Unknown,Structuring,1
TX101667,2023-01-27,09:14:32,Friday,January,Q1,ACC10081,Entity_081,SPV,Construction,Virgin Money,UK,Low,0,ACC10073,Starling,UK,Wire Transfer,1606.71,USD,REF35449,Intercompany Transfer,None,0
TX101668,2023-04-02,14:43:20,Sunday,April,Q2,ACC10065,Entity_065,LLP,Hospitality,Santander UK,UK,Medium,0,ACC10106,Metro Bank,Germany,SWIFT,549.4,GBP,REF35026,Dividend,None,0
TX101669,2023-02-12,13:24:04,Sunday,February,Q1,ACC10067,Entity_067,SPV,Retail,Barclays,UK,Low,0,ACC10034,HSBC,UK,BACS,63953.32,GBP,REF95315,Intercompany Transfer,None,0
TX101670,2023-04-20,08:39:26,Thursday,April,Q2,ACC10057,Entity_057,Charity,Real Estate,Starling,USA,Low,0,ACC10069,Santander UK,UK,SWIFT,66875.0,GBP,REF53767,Intercompany Transfer,None,0
TX101671,2023-11-25,15:22:38,Saturday,November,Q4,ACC10047,Entity_047,SME,Retail,HSBC,UK,Low,0,ACC10090,Monzo,UK,Standing Order,9831.88,GBP,REF24600,Loan Payment,Structuring,1
TX101672,2023-06-03,14:26:14,Saturday,June,Q2,ACC10070,Entity_070,Individual,Professional Services,Barclays,UK,Low,0,ACC10049,Starling,USA,Wire Transfer,21025.77,GBP,REF97311,Unknown,None,0
TX101673,2023-10-04,15:23:03,Wednesday,October,Q4,ACC10033,Entity_033,SPV,Retail,Barclays,Germany,Medium,0,ACC10056,TSB,UK,BACS,3303.33,EUR,REF46502,Investment,None,0
TX101674,2023-11-29,14:57:23,Wednesday,November,Q4,ACC10010,Entity_010,Individual,Import/Export,Monzo,France,Medium,0,ACC10103,NatWest,UK,CHAPS,634.97,GBP,REF90117,Loan Payment,None,0
TX101675,2023-10-14,17:30:32,Saturday,October,Q4,ACC10044,Entity_044,Partnership,Finance,Lloyds,UK,Medium,0,ACC10049,Starling,USA,BACS,125147.8,EUR,REF15719,Dividend,None,0
TX101676,2023-01-02,13:32:40,Monday,January,Q1,ACC10069,Entity_069,SME,Manufacturing,Santander UK,UK,Low,0,ACC10022,Santander UK,UK,Loan Disbursement,145.89,GBP,REF98813,Dividend,None,0
TX101677,2023-01-14,16:59:38,Saturday,January,Q1,ACC10040,Entity_040,SPV,Manufacturing,HSBC,UK,Low,0,ACC10091,Monzo,USA,BACS,358425.13,GBP,REF31035,Property Purchase,None,0
TX101678,2023-06-01,15:16:23,Thursday,June,Q2,ACC10014,Entity_014,Partnership,Manufacturing,Virgin Money,Singapore,High,0,ACC10094,HSBC,UK,Loan Disbursement,187.71,USD,REF82722,Dividend,None,0
TX101679,2023-11-04,17:05:30,Saturday,November,Q4,ACC10105,Entity_105,Individual,Retail,HSBC,Malta,Low,0,ACC10045,NatWest,Singapore,Loan Disbursement,316789.86,GBP,REF55565,Unknown,None,0
TX101680,2023-07-08,15:30:10,Saturday,July,Q3,ACC10054,Entity_054,Individual,Finance,Santander UK,UK,Low,0,ACC10114,Santander UK,Netherlands,Wire Transfer,57629.67,GBP,REF10907,Intercompany Transfer,None,0
TX101681,2023-08-01,09:06:55,Tuesday,August,Q3,ACC10019,Entity_019,SME,Finance,Lloyds,UK,Low,0,ACC10106,Metro Bank,Germany,Internal Transfer,500000,USD,REF93825,Trade Settlement,Round Number,1
TX101682,2023-09-30,17:05:11,Saturday,September,Q3,ACC10010,Entity_010,Individual,Import/Export,Monzo,France,Medium,0,ACC10033,Barclays,Germany,SWIFT,100.92,GBP,REF90602,Consultancy Fee,None,0
TX101683,2023-10-21,13:13:41,Saturday,October,Q4,ACC10097,Entity_097,Corporate,Finance,Starling,UK,Medium,0,ACC10071,TSB,UK,BACS,78951.48,GBP,REF88938,Property Purchase,None,0
TX101684,2023-03-04,14:32:46,Saturday,March,Q1,ACC10066,Entity_066,Corporate,Retail,TSB,UK,Medium,0,ACC10069,Santander UK,UK,Standing Order,500000,GBP,REF80387,Repayment,Round Number,1
TX101685,2023-08-19,16:15:14,Saturday,August,Q3,ACC10060,Entity_060,SPV,Finance,Starling,Cyprus,Low,0,ACC10062,Monzo,UK,Loan Repayment,9556.66,GBP,REF42946,Loan Payment,Structuring,1
TX101686,2023-12-13,10:20:28,Wednesday,December,Q4,ACC10089,Entity_089,Individual,Hospitality,Metro Bank,Cayman Islands,Medium,0,ACC10114,Santander UK,Netherlands,SWIFT,5731.04,EUR,REF54256,Loan Payment,None,0
TX101687,2023-09-21,11:40:05,Thursday,September,Q3,ACC10032,Entity_032,LLP,Retail,Metro Bank,UK,Medium,1,ACC10020,Lloyds,UK,Loan Disbursement,390.78,USD,REF19848,Property Purchase,None,0
TX101688,2023-04-08,16:08:16,Saturday,April,Q2,ACC10080,Entity_080,Partnership,Construction,Lloyds,UAE,High,0,ACC10044,Lloyds,UK,CHAPS,193.19,EUR,REF25543,Property Purchase,None,0
TX101689,2023-07-11,14:59:27,Tuesday,July,Q3,ACC10071,Entity_071,SME,Professional Services,TSB,UK,Low,0,ACC10028,NatWest,UK,Standing Order,42648.84,GBP,REF95613,Repayment,None,0
TX101690,2023-09-04,18:15:58,Monday,September,Q3,ACC10093,Entity_093,SPV,Construction,Metro Bank,UK,Low,0,ACC10050,Santander UK,UK,Wire Transfer,175878.91,EUR,REF25059,Dividend,None,0
